DateAndTime,Distance,Roll,Tilt,RWS1,RWS1AVL,RWS2,RWS2AVL,RWS3,RWS3AVL,RWS4,RWS4AVL,RAWS,RAWSAVL,HWS(hub),HWS(hub)AVL,DIR(hub),Veer,DIR(hub)AVL,VShear,HShear,ShearAVL,TI1,TI1AVL,TI2,TI2AVL,TI3,TI3AVL,TI4,TI4AVL,HWShigh,HWShighAVL,HWSlow,HWSlowAVL,DIRhigh,DIRhighAVL,DIRlow,DIRlowAVL,CNR1(dB),CNR2(dB),CNR3(dB),CNR4(dB)
2024/8/30 3:00,90,0.05,-0.11,2.777,63.333,2.566,61.5,2.808,59.667,2.54,55.833,2.779,100,2.915,100,-25.792,0.14,100,-0.04,0.005,100,0.086,100,0.081,100,0.082,100,0.089,100,2.901,100,2.921,100,-8.363,100,-10.561,100,4.125,4.266,3.665,3.834
2024/8/30 3:00,120,0.05,-0.11,2.851,63.667,2.648,61.667,2.933,60.333,2.603,56.333,2.866,100,3.022,100,-36.403,0.224,100,-0.098,0.004,100,0.081,100,0.074,100,0.077,100,0.078,100,2.983,100,3.042,100,-7.837,100,-12.542,100,5.141,5.192,4.539,4.681
2024/8/30 3:00,150,0.05,-0.11,2.923,63.667,2.749,61.5,3.05,60.333,2.679,56.167,2.961,100,3.117,100,-41.593,0.27,100,-0.145,0.004,100,0.073,100,0.076,100,0.072,100,0.078,100,3.05,100,3.159,100,-6.519,100,-13.594,100,5.379,5.161,4.72,4.613
2024/8/30 3:00,180,0.05,-0.11,2.946,63.833,2.863,61.5,3.135,60.167,2.72,56,3.031,100,3.175,100,-52.61,0.373,100,-0.144,0.003,100,0.068,100,0.08,100,0.071,100,0.066,100,3.1,100,3.23,100,-3.068,100,-14.823,100,4.757,4.362,4.104,3.821
2024/8/30 3:00,210,0.05,-0.11,2.961,63.667,2.87,61.167,3.173,59.5,2.747,55.833,3.055,100,3.198,100,-46.541,0.319,100,-0.13,0.002,100,0.069,100,0.082,100,0.072,100,0.078,100,3.123,100,3.26,100,-3.328,100,-15.058,100,3.914,3.48,3.306,2.975
2024/8/30 3:00,240,0.05,-0.11,2.98,63.167,2.878,61.167,3.205,59.167,2.778,55.167,3.076,100,3.215,100,-40.444,0.266,100,-0.121,0.002,100,0.071,100,0.083,100,0.07,100,0.078,100,3.137,100,3.286,100,-3.713,100,-14.891,100,3.137,2.741,2.58,2.286
2024/8/30 3:00,270,0.05,-0.11,3,62.667,2.909,60.667,3.219,58,2.808,55,3.104,100,3.249,100,-36,0.233,100,-0.109,0.002,100,0.07,100,0.081,100,0.075,100,0.073,100,3.173,100,3.326,100,-3.299,100,-14.285,100,2.497,2.137,1.998,1.77
2024/8/30 3:00,300,0.05,-0.11,2.996,62.167,2.937,59.667,3.245,57,2.832,54.167,3.121,100,3.28,100,-35.104,0.23,100,-0.116,0.001,100,0.076,100,0.085,100,0.082,100,0.089,100,3.191,100,3.378,100,-2.143,100,-14.222,100,2.009,1.721,1.568,1.385
2024/8/30 3:10,0,,,,,,,,,,,,,3.21,,-1.62,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 3:10,40,0.05,-0.11,2.522,63.833,2.395,61,2.486,59.167,2.368,55.667,2.533,100,2.601,100,-0.309,-0.043,100,0.19,0.006,100,0.085,100,0.093,100,0.097,100,0.092,100,2.635,100,2.605,100,-5.473,100,-5.173,100,2.839,2.756,2.445,2.515
2024/8/30 3:10,60,0.05,-0.11,2.668,64.5,2.518,61.333,2.618,59.667,2.513,56.333,2.675,100,2.756,100,14.961,-0.173,100,0.083,0.004,100,0.082,100,0.089,100,0.094,100,0.081,100,2.776,100,2.756,100,-6.17,100,-4.355,100,3.302,3.302,2.864,2.988
2024/8/30 3:10,90,0.05,-0.11,2.823,64.667,2.691,61.833,2.795,60,2.648,56.667,2.843,100,2.94,100,-10.228,0.041,100,-0.024,0.003,100,0.076,100,0.089,100,0.09,100,0.081,100,2.932,100,2.944,100,-5.119,100,-5.764,100,4.176,4.266,3.643,3.828
2024/8/30 3:10,120,0.05,-0.11,2.944,64.833,2.746,61.833,2.894,60.167,2.737,56.833,2.938,100,3.035,100,1.41,-0.069,100,0.002,0.003,100,0.075,100,0.081,100,0.087,100,0.085,100,3.037,100,3.037,100,-7.387,100,-5.938,100,5.178,5.184,4.496,4.672
2024/8/30 3:10,150,0.05,-0.11,3.009,64.833,2.851,61.667,2.936,60.5,2.822,57,3.014,100,3.105,100,1.884,-0.059,100,0.064,0.002,100,0.077,100,0.078,100,0.082,100,0.077,100,3.139,100,3.092,100,-5.766,100,-4.223,100,5.392,5.149,4.662,4.589
2024/8/30 3:10,180,0.05,-0.11,3.069,64.333,2.897,61.5,2.948,60.333,2.87,56.667,3.056,100,3.147,100,7.679,-0.104,100,0.092,0.001,100,0.069,100,0.084,100,0.081,100,0.074,100,3.201,100,3.121,100,-6.139,100,-2.86,100,4.723,4.323,4.045,3.781
2024/8/30 3:10,210,0.05,-0.11,3.087,64.167,2.959,61.333,2.928,59.833,2.874,56.167,3.076,100,3.177,100,4.735,-0.068,100,0.09,0.001,100,0.072,100,0.088,100,0.08,100,0.075,100,3.238,100,3.143,100,-4.528,100,-2.013,100,3.843,3.437,3.233,2.932
2024/8/30 3:10,240,0.05,-0.11,3.107,64,3.016,61.167,2.92,59,2.847,55.5,3.091,100,3.193,100,-1.577,-0.012,100,0.095,0.001,100,0.077,100,0.085,100,0.079,100,0.088,100,3.262,100,3.148,100,-3.171,100,-2.686,100,3.055,2.691,2.516,2.233
2024/8/30 3:10,270,0.05,-0.11,3.101,63.5,3.069,60,2.944,58.667,2.814,54.833,3.098,100,3.194,100,-12.225,0.079,100,0.094,0.001,100,0.081,100,0.084,100,0.085,100,0.085,100,3.269,100,3.142,100,-1.082,100,-4.826,100,2.405,2.113,1.93,1.718
2024/8/30 3:10,300,0.05,-0.11,3.089,63.333,3.063,59.5,2.976,58.167,2.843,54.167,3.107,100,3.224,100,-11.705,0.075,100,0.063,0.001,100,0.085,100,0.085,100,0.094,100,0.085,100,3.281,100,3.186,100,-0.894,100,-4.855,100,1.925,1.69,1.511,1.348
2024/8/30 3:20,0,,,,,,,,,,,,,3.19,,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 3:20,40,0.06,-0.12,2.42,63,2.431,60,2.369,57.5,2.388,54.833,2.489,100,2.643,100,6.893,-0.053,100,0.087,-0.001,100,0.114,100,0.13,100,0.111,100,0.135,100,2.665,100,2.645,100,0.484,100,0.857,100,2.584,2.539,2.228,2.327
2024/8/30 3:20,60,0.06,-0.12,2.521,63.5,2.519,60.333,2.473,58.333,2.494,55.333,2.598,100,2.751,100,11.983,-0.099,100,0.275,0,100,0.107,100,0.135,100,0.102,100,0.126,100,2.829,100,2.75,100,-0.108,100,0.93,100,3.036,3.076,2.63,2.779
2024/8/30 3:20,90,0.06,-0.12,2.685,63.667,2.64,61,2.606,58.833,2.579,55.667,2.725,100,2.904,100,3.543,-0.043,100,0.303,0.001,100,0.094,100,0.133,100,0.092,100,0.116,100,3.014,100,2.883,100,-1.785,100,-1.113,100,3.886,4.026,3.383,3.606
2024/8/30 3:20,120,0.06,-0.12,2.783,64,2.73,61.333,2.641,59.333,2.623,55.667,2.799,100,2.983,100,6.146,-0.064,100,0.24,0.001,100,0.094,100,0.126,100,0.082,100,0.121,100,3.085,100,2.95,100,-2.076,100,-0.722,100,4.862,4.933,4.205,4.44
2024/8/30 3:20,150,0.06,-0.12,2.828,64,2.865,61.333,2.662,59.333,2.724,55.667,2.877,100,3.049,100,6.698,-0.041,100,0.21,-0.001,100,0.089,100,0.111,100,0.079,100,0.106,100,3.156,100,3.003,100,1.374,100,2.448,100,5.075,4.898,4.387,4.368
2024/8/30 3:20,180,0.06,-0.12,2.854,63.833,2.929,61,2.674,59.333,2.785,55.667,2.916,100,3.105,100,9.556,-0.051,100,0.158,-0.001,100,0.094,100,0.104,100,0.091,100,0.101,100,3.199,100,3.059,100,2.764,100,4.375,100,4.44,4.108,3.8,3.579
2024/8/30 3:20,210,0.06,-0.12,2.884,63.667,2.994,60.5,2.73,58.833,2.815,55.167,2.966,100,3.121,100,1.209,0.021,100,0.121,-0.001,100,0.09,100,0.081,100,0.097,100,0.092,100,3.199,100,3.077,100,4.025,100,3.26,100,3.6,3.249,3.038,2.765
2024/8/30 3:20,240,0.06,-0.12,2.925,63.333,3.022,60.167,2.744,58.333,2.827,55,2.99,100,3.138,100,2.513,0.007,100,0.096,-0.001,100,0.088,100,0.07,100,0.105,100,0.108,100,3.203,100,3.099,100,3.462,100,3.174,100,2.842,2.525,2.354,2.1
2024/8/30 3:20,270,0.06,-0.12,2.931,62.833,3.05,60,2.776,56.833,2.829,54.833,3.005,100,3.179,100,-2.415,0.048,100,0.11,-0.001,100,0.098,100,0.069,100,0.099,100,0.118,100,3.267,100,3.121,100,4.271,100,2.025,100,2.232,1.974,1.802,1.614
2024/8/30 3:20,300,0.06,-0.12,2.947,61.667,3.047,59.5,2.829,56.5,2.8,53.833,3.016,100,3.188,100,-9.158,0.089,100,0.118,0,100,0.104,100,0.07,100,0.101,100,0.115,100,3.288,100,3.115,100,3.577,100,-1.09,100,1.78,1.573,1.408,1.26
2024/8/30 3:30,0,,,,,,,,,,,,,2.91,,-0.91,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 3:30,40,0.05,-0.11,2.29,61.833,2.166,59.5,2.265,58.333,2.082,55.667,2.286,100,2.379,100,-57.884,0.431,100,-0.019,0.008,100,0.115,100,0.13,100,0.118,100,0.139,100,2.381,100,2.376,100,-5.943,100,-8.96,100,2.593,2.547,2.268,2.371
2024/8/30 3:30,60,0.05,-0.11,2.375,63.333,2.312,60.167,2.343,58.833,2.163,56,2.387,100,2.49,100,-68.234,0.535,100,0.036,0.004,100,0.114,100,0.122,100,0.112,100,0.137,100,2.505,100,2.49,100,-2.862,100,-8.476,100,3.032,3.075,2.667,2.828
2024/8/30 3:30,90,0.05,-0.11,2.508,63.5,2.476,60.667,2.465,59.167,2.373,56.167,2.548,100,2.649,100,-22.502,0.169,100,0.058,0.001,100,0.112,100,0.121,100,0.096,100,0.121,100,2.681,100,2.644,100,-1.379,100,-4.043,100,3.87,3.999,3.427,3.657
2024/8/30 3:30,120,0.05,-0.11,2.596,63.833,2.624,60.833,2.557,59.167,2.494,56.167,2.662,100,2.749,100,-21.832,0.18,100,0.125,0,100,0.102,100,0.117,100,0.097,100,0.109,100,2.805,100,2.732,100,1.123,100,-2.657,100,4.826,4.873,4.264,4.501
2024/8/30 3:30,150,0.05,-0.11,2.686,64,2.753,61.333,2.611,59.333,2.578,56.167,2.757,100,2.852,100,-17.153,0.152,100,0.215,0,100,0.094,100,0.101,100,0.095,100,0.11,100,2.953,100,2.809,100,2.619,100,-1.369,100,5.042,4.828,4.441,4.413
2024/8/30 3:30,180,0.05,-0.11,2.725,63.833,2.864,60.833,2.678,59.167,2.62,56.167,2.827,100,2.926,100,-26.798,0.242,100,0.199,0,100,0.093,100,0.089,100,0.089,100,0.103,100,3.035,100,2.869,100,5.282,100,-2.329,100,4.415,4.043,3.853,3.614
2024/8/30 3:30,210,0.05,-0.11,2.723,63.333,2.899,60.667,2.717,59.167,2.647,56,2.854,100,2.964,100,-28.024,0.256,100,0.137,0,100,0.086,100,0.096,100,0.083,100,0.1,100,3.053,100,2.915,100,6.651,100,-2.761,100,3.58,3.185,3.078,2.794
2024/8/30 3:30,240,0.05,-0.11,2.719,63,2.916,59.167,2.747,58.833,2.659,55.5,2.868,100,2.994,100,-28.397,0.26,100,0.108,0,100,0.088,100,0.102,100,0.077,100,0.098,100,3.071,100,2.948,100,7.419,100,-3.481,100,2.84,2.484,2.38,2.132
2024/8/30 3:30,270,0.05,-0.11,2.701,61.667,2.972,58.667,2.769,57.5,2.625,54.5,2.878,100,3.053,100,-36.97,0.335,100,0.118,0,100,0.108,100,0.103,100,0.085,100,0.104,100,3.143,100,2.994,100,10.113,100,-5.705,100,2.218,1.936,1.817,1.625
2024/8/30 3:30,300,0.05,-0.11,2.719,60.667,3.004,58.167,2.803,56.5,2.61,53.5,2.892,100,3.122,100,-38.777,0.344,100,0.073,0,100,0.109,100,0.104,100,0.094,100,0.107,100,3.185,100,3.087,100,10.5,100,-7.558,100,1.76,1.551,1.41,1.27
2024/8/30 3:40,0,,,,,,,,,,,,,3.88,,-10.17,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 3:40,40,0.05,-0.1,2.921,63.5,2.651,61.667,2.981,59.167,2.679,56.167,2.916,100,3.109,100,-27.418,0.142,100,-0.245,0.014,100,0.085,100,0.118,100,0.08,100,0.103,100,3.052,100,3.097,100,-10.265,100,-11.261,100,2.732,2.681,2.374,2.441
2024/8/30 3:40,60,0.05,-0.1,3.036,64.167,2.762,62.333,3.12,60,2.798,57,3.04,100,3.234,100,-27.679,0.145,100,-0.208,0.01,100,0.075,100,0.113,100,0.071,100,0.095,100,3.178,100,3.235,100,-9.982,100,-11.502,100,3.196,3.228,2.798,2.913
2024/8/30 3:40,90,0.05,-0.1,3.214,64.833,2.923,62.667,3.296,60.833,2.937,57.333,3.209,100,3.396,100,-26.505,0.132,100,-0.098,0.007,100,0.073,100,0.098,100,0.072,100,0.091,100,3.356,100,3.408,100,-10.035,100,-12.112,100,4.075,4.194,3.582,3.751
2024/8/30 3:40,120,0.05,-0.1,3.324,65,2.955,63,3.411,60.667,2.954,57.833,3.28,100,3.511,100,-28.315,0.125,100,-0.073,0.007,100,0.071,100,0.086,100,0.071,100,0.096,100,3.474,100,3.53,100,-12.374,100,-15,100,5.07,5.107,4.451,4.587
2024/8/30 3:40,150,0.05,-0.1,3.381,65,2.989,63.167,3.518,61,2.985,58,3.339,100,3.619,100,-33.044,0.154,100,-0.132,0.006,100,0.062,100,0.084,100,0.076,100,0.089,100,3.537,100,3.667,100,-12.943,100,-16.997,100,5.289,5.071,4.63,4.502
2024/8/30 3:40,180,0.05,-0.1,3.388,64.833,3.009,62.833,3.607,60.667,2.976,57.5,3.361,100,3.693,100,-42.892,0.229,100,-0.185,0.006,100,0.066,100,0.092,100,0.072,100,0.097,100,3.563,100,3.784,100,-12.467,100,-19.686,100,4.639,4.256,3.996,3.701
2024/8/30 3:40,210,0.05,-0.1,3.418,64.333,3.038,62.333,3.658,60.167,3.057,56.833,3.419,100,3.718,100,-34.678,0.164,100,-0.164,0.005,100,0.068,100,0.093,100,0.075,100,0.09,100,3.594,100,3.817,100,-12.411,100,-18.455,100,3.787,3.381,3.208,2.862
2024/8/30 3:40,240,0.05,-0.1,3.398,63.667,3.037,61.833,3.703,59.333,3.118,56,3.441,100,3.729,100,-31.272,0.141,100,-0.232,0.004,100,0.065,100,0.082,100,0.075,100,0.092,100,3.543,100,3.883,100,-11.849,100,-17.76,100,2.999,2.656,2.483,2.182
2024/8/30 3:40,270,0.05,-0.1,3.414,63.333,3.056,60.5,3.715,59.667,3.126,55.333,3.456,100,3.731,100,-29.952,0.13,100,-0.194,0.003,100,0.071,100,0.086,100,0.078,100,0.095,100,3.564,100,3.887,100,-11.687,100,-17.824,100,2.362,2.083,1.909,1.663
2024/8/30 3:40,300,0.05,-0.1,3.426,63.167,3.048,59.5,3.766,58.333,3.115,54.167,3.468,100,3.798,100,-31.846,0.137,100,-0.21,0.003,100,0.081,100,0.092,100,0.08,100,0.103,100,3.602,100,3.994,100,-12.283,100,-19.452,100,1.884,1.666,1.496,1.301
2024/8/30 3:50,0,,,,,,,,,,,,,3.7,,-3.73,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 3:50,40,0.05,-0.06,3.017,64.833,2.876,61.667,3.066,59.5,2.887,55.667,3.076,100,3.174,100,-27.947,0.19,100,-0.208,0.008,100,0.068,100,0.082,100,0.06,100,0.075,100,3.126,100,3.164,100,-5.086,100,-6.414,100,2.852,2.796,2.461,2.531
2024/8/30 3:50,60,0.05,-0.06,3.174,65.333,2.986,62.5,3.216,59.5,3.024,56.5,3.223,100,3.324,100,-7.337,0.007,100,-0.152,0.006,100,0.063,100,0.074,100,0.056,100,0.072,100,3.282,100,3.326,100,-6.48,100,-6.553,100,3.335,3.36,2.892,3.009
2024/8/30 3:50,90,0.05,-0.06,3.315,66,3.141,62.5,3.417,60,3.13,56.667,3.376,100,3.487,100,-33.893,0.226,100,-0.135,0.005,100,0.059,100,0.069,100,0.049,100,0.071,100,3.437,100,3.501,100,-5.732,100,-9.283,100,4.254,4.367,3.694,3.86
2024/8/30 3:50,120,0.05,-0.06,3.411,66.333,3.213,62.833,3.533,60.333,3.226,56.667,3.475,100,3.584,100,-26.025,0.154,100,-0.107,0.004,100,0.056,100,0.065,100,0.05,100,0.061,100,3.534,100,3.604,100,-6.375,100,-9.611,100,5.274,5.305,4.561,4.728
2024/8/30 3:50,150,0.05,-0.06,3.463,66.333,3.279,62.833,3.617,60.5,3.298,56.667,3.546,100,3.667,100,-25.289,0.15,100,-0.117,0.003,100,0.06,100,0.068,100,0.054,100,0.061,100,3.604,100,3.702,100,-5.834,100,-9.758,100,5.514,5.28,4.738,4.638
2024/8/30 3:50,180,0.05,-0.06,3.513,66.333,3.331,62.833,3.678,60.333,3.344,56.667,3.601,100,3.721,100,-24.271,0.14,100,-0.101,0.003,100,0.058,100,0.072,100,0.056,100,0.06,100,3.657,100,3.763,100,-5.661,100,-10.077,100,4.857,4.464,4.114,3.83
2024/8/30 3:50,210,0.05,-0.06,3.53,65.833,3.352,62.5,3.699,59.5,3.343,56.167,3.621,100,3.75,100,-24.589,0.141,100,-0.104,0.002,100,0.061,100,0.071,100,0.055,100,0.065,100,3.677,100,3.804,100,-5.514,100,-10.692,100,3.984,3.573,3.304,2.976
2024/8/30 3:50,240,0.05,-0.06,3.538,65.333,3.319,61.667,3.74,59.5,3.346,55.667,3.626,100,3.761,100,-22.896,0.117,100,-0.101,0.002,100,0.061,100,0.069,100,0.055,100,0.068,100,3.682,100,3.825,100,-6.817,100,-11.71,100,3.177,2.822,2.574,2.282
2024/8/30 3:50,270,0.05,-0.06,3.54,64.667,3.358,60.833,3.756,59.167,3.37,54.667,3.646,100,3.782,100,-22.966,0.123,100,-0.103,0.002,100,0.069,100,0.074,100,0.054,100,0.079,100,3.698,100,3.859,100,-5.6,100,-11.434,100,2.517,2.238,1.987,1.75
2024/8/30 3:50,300,0.05,-0.06,3.549,63.167,3.345,60.5,3.735,58.5,3.343,54,3.632,100,3.78,100,-21.054,0.103,100,-0.086,0.002,100,0.069,100,0.079,100,0.054,100,0.074,100,3.707,100,3.855,100,-6.286,100,-11.698,100,2.019,1.81,1.55,1.376
2024/8/30 4:00,0,,,,,,,,,,,,,3.6,,7.12,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 4:00,40,0.05,-0.03,2.91,64.833,2.958,64,2.963,59.167,3.03,56,3.079,100,3.165,100,12.614,-0.09,100,-0.242,-0.003,100,0.071,100,0.071,100,0.075,100,0.059,100,3.106,100,3.154,100,1.755,100,2.386,100,3.292,3.261,2.789,2.832
2024/8/30 4:00,60,0.05,-0.03,3.063,65.167,3.138,64.333,3.137,59.667,3.161,56.667,3.246,100,3.306,100,-17.806,0.167,100,-0.153,-0.002,100,0.07,100,0.061,100,0.071,100,0.059,100,3.262,100,3.307,100,2.586,100,0.835,100,3.813,3.885,3.24,3.34
2024/8/30 4:00,90,0.05,-0.03,3.222,65.333,3.346,64.333,3.309,59.833,3.362,57.167,3.441,100,3.502,100,-14.312,0.147,100,-0.11,-0.002,100,0.066,100,0.052,100,0.071,100,0.059,100,3.458,100,3.513,100,4.019,100,1.707,100,4.779,4.977,4.069,4.233
2024/8/30 4:00,120,0.05,-0.03,3.298,65.5,3.468,64.333,3.487,59.833,3.474,57.167,3.566,100,3.64,100,-29.597,0.274,100,-0.12,-0.001,100,0.069,100,0.048,100,0.071,100,0.056,100,3.581,100,3.664,100,5.369,100,-0.39,100,5.852,5.999,4.951,5.11
2024/8/30 4:00,150,0.05,-0.03,3.389,65.333,3.542,64.333,3.628,59.833,3.573,57.167,3.673,100,3.752,100,-26.707,0.241,100,-0.134,-0.001,100,0.068,100,0.05,100,0.067,100,0.055,100,3.676,100,3.794,100,4.696,100,-1.638,100,6.109,6.003,5.122,5.019
2024/8/30 4:00,180,0.05,-0.03,3.452,65.333,3.589,64.333,3.697,59.833,3.644,57.167,3.738,100,3.819,100,-19.856,0.181,100,-0.149,0,100,0.062,100,0.053,100,0.063,100,0.057,100,3.723,100,3.881,100,4.143,100,-1.551,100,5.441,5.138,4.471,4.16
2024/8/30 4:00,210,0.05,-0.03,3.474,65.167,3.611,64.333,3.747,59.667,3.681,57.167,3.771,100,3.85,100,-18.124,0.165,100,-0.145,0,100,0.063,100,0.05,100,0.064,100,0.051,100,3.744,100,3.926,100,4.149,100,-1.897,100,4.539,4.185,3.63,3.285
2024/8/30 4:00,240,0.05,-0.03,3.493,65.167,3.634,64,3.79,59.667,3.703,56,3.801,100,3.878,100,-17.744,0.159,100,-0.131,0,100,0.069,100,0.048,100,0.062,100,0.053,100,3.773,100,3.963,100,4.219,100,-2.465,100,3.696,3.361,2.855,2.545
2024/8/30 4:00,270,0.05,-0.03,3.495,64.5,3.656,64,3.794,58.833,3.705,55.5,3.808,100,3.887,100,-17.036,0.155,100,-0.104,0,100,0.071,100,0.05,100,0.059,100,0.057,100,3.796,100,3.967,100,4.804,100,-2.534,100,2.967,2.711,2.213,1.967
2024/8/30 4:00,300,0.05,-0.03,3.481,64.667,3.683,63.333,3.795,57.833,3.682,54.333,3.797,100,3.872,100,-19.251,0.176,100,-0.077,0,100,0.065,100,0.051,100,0.059,100,0.06,100,3.799,100,3.941,100,6.02,100,-3.241,100,2.422,2.228,1.745,1.552
2024/8/30 4:10,0,,,,,,,,,,,,,3.56,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 4:10,40,0.05,-0.05,2.863,64.667,2.748,63.333,2.913,59.833,2.779,56.5,2.934,100,3.019,100,-15.508,0.092,100,-0.242,0.006,100,0.079,100,0.082,100,0.068,100,0.083,100,2.965,100,3.008,100,-4.375,100,-5.021,100,3.522,3.517,3.02,3.1
2024/8/30 4:10,60,0.05,-0.05,3.021,64.833,2.913,63.667,3.06,60.167,2.905,56.5,3.09,100,3.159,100,-23.095,0.157,100,-0.084,0.004,100,0.075,100,0.082,100,0.07,100,0.08,100,3.136,100,3.159,100,-3.885,100,-5.535,100,4.062,4.157,3.5,3.619
2024/8/30 4:10,90,0.05,-0.05,3.211,65.333,3.07,63.833,3.234,60.333,3.04,56.667,3.26,100,3.323,100,-19.091,0.115,100,0.009,0.004,100,0.06,100,0.067,100,0.065,100,0.072,100,3.326,100,3.324,100,-4.78,100,-6.585,100,5.052,5.271,4.353,4.53
2024/8/30 4:10,120,0.05,-0.05,3.314,65.5,3.199,63.833,3.359,60.5,3.181,56.833,3.392,100,3.452,100,-16.16,0.097,100,-0.026,0.002,100,0.056,100,0.07,100,0.063,100,0.065,100,3.44,100,3.459,100,-3.767,100,-5.808,100,6.152,6.303,5.265,5.425
2024/8/30 4:10,150,0.05,-0.05,3.389,65.5,3.266,63.833,3.442,60.667,3.247,56.833,3.467,100,3.537,100,-15.216,0.087,100,-0.034,0.002,100,0.054,100,0.066,100,0.062,100,0.065,100,3.518,100,3.55,100,-3.941,100,-6.216,100,6.411,6.286,5.441,5.319
2024/8/30 4:10,180,0.05,-0.05,3.423,65.333,3.325,63.833,3.518,60.5,3.319,56.667,3.527,100,3.594,100,-16.241,0.099,100,-0.053,0.002,100,0.053,100,0.06,100,0.064,100,0.054,100,3.56,100,3.617,100,-3.082,100,-6.204,100,5.752,5.42,4.778,4.443
2024/8/30 4:10,210,0.05,-0.05,3.431,65.333,3.398,63.667,3.53,60,3.36,56.5,3.563,100,3.625,100,-16.618,0.115,100,-0.03,0.001,100,0.058,100,0.06,100,0.059,100,0.054,100,3.605,100,3.642,100,-1.039,100,-5.268,100,4.84,4.447,3.892,3.522
2024/8/30 4:10,240,0.05,-0.05,3.447,64.833,3.453,63.5,3.562,60.167,3.404,56.167,3.602,100,3.66,100,-16.311,0.12,100,-0.027,0.001,100,0.055,100,0.065,100,0.058,100,0.056,100,3.641,100,3.677,100,0.18,100,-4.839,100,3.977,3.608,3.084,2.753
2024/8/30 4:10,270,0.05,-0.05,3.461,64.333,3.459,63.167,3.623,59.5,3.406,55.833,3.621,100,3.696,100,-19.483,0.138,100,-0.046,0.001,100,0.056,100,0.069,100,0.059,100,0.061,100,3.657,100,3.731,100,-0.047,100,-6.576,100,3.235,2.93,2.41,2.144
2024/8/30 4:10,300,0.05,-0.05,3.445,63.333,3.503,62.833,3.674,58.833,3.388,54.667,3.638,100,3.725,100,-26.578,0.198,100,-0.047,0.001,100,0.056,100,0.073,100,0.063,100,0.065,100,3.681,100,3.768,100,1.779,100,-8.612,100,2.659,2.422,1.905,1.702
2024/8/30 4:20,0,,,,,,,,,,,,,3.19,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 4:20,40,0.05,-0.08,2.649,62.667,2.524,59.833,2.67,60.667,2.533,57.667,2.694,100,2.784,100,-12.869,0.064,100,-0.024,0.006,100,0.086,100,0.08,100,0.087,100,0.087,100,2.778,100,2.782,100,-5.177,100,-5.624,100,3.558,3.498,3.209,3.274
2024/8/30 4:20,60,0.05,-0.08,2.789,62.833,2.635,60,2.818,60.833,2.656,57.667,2.829,100,2.927,100,-9.022,0.024,100,-0.069,0.005,100,0.079,100,0.076,100,0.086,100,0.071,100,2.908,100,2.927,100,-6.033,100,-6.289,100,4.092,4.12,3.694,3.808
2024/8/30 4:20,90,0.05,-0.08,2.914,63.167,2.754,60.333,2.989,61.167,2.78,58,2.968,100,3.082,100,-19.508,0.108,100,-0.073,0.004,100,0.071,100,0.074,100,0.082,100,0.065,100,3.054,100,3.09,100,-6.01,100,-7.712,100,5.063,5.191,4.565,4.761
2024/8/30 4:20,120,0.05,-0.08,3.012,63.333,2.826,60.5,3.022,61.5,2.897,58.167,3.053,100,3.152,100,7.181,-0.11,100,0.009,0.003,100,0.067,100,0.074,100,0.077,100,0.069,100,3.157,100,3.154,100,-6.802,100,-4.499,100,6.138,6.163,5.49,5.678
2024/8/30 4:20,150,0.05,-0.08,3.047,63.5,2.916,60.333,3.099,61.5,2.922,57.833,3.111,100,3.211,100,-12.627,0.061,100,0.018,0.002,100,0.073,100,0.07,100,0.073,100,0.071,100,3.22,100,3.21,100,-4.664,100,-6.27,100,6.374,6.154,5.67,5.565
2024/8/30 4:20,180,0.05,-0.08,3.085,63.167,2.941,60.167,3.175,61.333,2.941,57.667,3.156,100,3.267,100,-17.852,0.096,100,0.004,0.002,100,0.077,100,0.072,100,0.068,100,0.07,100,3.27,100,3.27,100,-5.098,100,-8.124,100,5.723,5.319,4.976,4.675
2024/8/30 4:20,210,0.05,-0.08,3.11,63,2.939,60,3.221,61.167,2.948,57.667,3.177,100,3.297,100,-18.503,0.092,100,-0.009,0.002,100,0.072,100,0.073,100,0.068,100,0.065,100,3.294,100,3.305,100,-6.008,100,-9.4,100,4.831,4.388,4.071,3.704
2024/8/30 4:20,240,0.05,-0.08,3.109,62.667,2.931,59.833,3.254,61,2.961,57.333,3.182,100,3.316,100,-18.455,0.088,100,-0.015,0.002,100,0.079,100,0.072,100,0.07,100,0.069,100,3.309,100,3.329,100,-6.283,100,-9.987,100,3.979,3.563,3.22,2.898
2024/8/30 4:20,270,0.05,-0.08,3.096,62,2.939,59.667,3.262,60.333,2.978,56.833,3.186,100,3.336,100,-17.712,0.087,100,-0.013,0.002,100,0.085,100,0.08,100,0.068,100,0.072,100,3.331,100,3.347,100,-5.538,100,-9.628,100,3.248,2.905,2.511,2.267
